u,i,label_u,label_name_u,label_i,label_name_i,ts,idx
10490,4909,0,Restaurants,0,Restaurants,366664776.0,32171
1673,12046,0,Restaurants,0,Restaurants,366665085.0,32172
1673,8571,0,Restaurants,0,Restaurants,366665085.0,32173
9245,3847,0,Restaurants,0,Restaurants,366665166.0,32174
5806,10878,2,Shopping,1,Food,366666398.0,32175
9412,12037,0,Restaurants,1,Food,366666912.0,32176
9412,12260,0,Restaurants,1,Food,366666912.0,32177
9412,12714,0,Restaurants,0,Restaurants,366666912.0,32178
9412,5113,0,Restaurants,0,Restaurants,366666912.0,32179
9412,8220,0,Restaurants,0,Restaurants,366666912.0,32180
9412,1524,0,Restaurants,1,Food,366666912.0,32181
9412,8786,0,Restaurants,0,Restaurants,366666912.0,32182
9412,4598,0,Restaurants,0,Restaurants,366666912.0,32183
9412,8441,0,Restaurants,0,Restaurants,366666912.0,32184
9412,8018,0,Restaurants,1,Food,366666912.0,32185
14817,10557,1,Food,0,Restaurants,366667466.0,32186
935,11951,1,Food,0,Restaurants,366669289.0,32187
935,8315,1,Food,0,Restaurants,366669289.0,32188
10533,9822,0,Restaurants,0,Restaurants,366669596.0,32189
754,11951,0,Restaurants,0,Restaurants,366670772.0,32190
754,935,0,Restaurants,1,Food,366670772.0,32191
754,8315,0,Restaurants,0,Restaurants,366670772.0,32192
12366,11394,0,Restaurants,0,Restaurants,366670874.0,32193
12578,12046,1,Food,0,Restaurants,366671307.0,32194
12578,1673,1,Food,0,Restaurants,366671307.0,32195
12578,8571,1,Food,0,Restaurants,366671307.0,32196
12848,14881,0,Restaurants,0,Restaurants,366671836.0,32197
12651,7537,0,Restaurants,0,Restaurants,366672264.0,32198
12651,12342,0,Restaurants,1,Food,366672264.0,32199
12578,2229,1,Food,0,Restaurants,366672501.0,32200
4027,3513,0,Restaurants,0,Restaurants,366673447.0,32201
4027,1035,0,Restaurants,1,Food,366673447.0,32202
3847,3513,0,Restaurants,0,Restaurants,366674180.0,32203
3847,1035,0,Restaurants,1,Food,366674180.0,32204
3847,4027,0,Restaurants,0,Restaurants,366674180.0,32205
1063,14010,1,Food,0,Restaurants,366674307.0,32206
872,11004,0,Restaurants,0,Restaurants,366677928.0,32207
2474,12631,0,Restaurants,1,Food,366679631.0,32208
6777,13279,0,Restaurants,0,Restaurants,366679819.0,32209
10684,13231,1,Food,0,Restaurants,366680928.0,32210
7821,1581,0,Restaurants,0,Restaurants,366681824.0,32211
4796,2864,0,Restaurants,0,Restaurants,366682384.0,32212
14035,14625,0,Restaurants,1,Food,366682825.0,32213
4625,8340,0,Restaurants,0,Restaurants,366683390.0,32214
5985,12486,2,Shopping,0,Restaurants,366683661.0,32215
5985,11127,2,Shopping,0,Restaurants,366683661.0,32216
5985,12141,2,Shopping,0,Restaurants,366683661.0,32217
5985,170,2,Shopping,0,Restaurants,366683661.0,32218
5985,3431,2,Shopping,0,Restaurants,366683661.0,32219
5985,14633,2,Shopping,1,Food,366683661.0,32220
5985,6297,2,Shopping,1,Food,366683661.0,32221
5985,9112,2,Shopping,0,Restaurants,366683661.0,32222
4517,5985,2,Shopping,2,Shopping,366684367.0,32223
4517,12486,2,Shopping,0,Restaurants,366684367.0,32224
4517,11127,2,Shopping,0,Restaurants,366684367.0,32225
4517,12141,2,Shopping,0,Restaurants,366684367.0,32226
4517,170,2,Shopping,0,Restaurants,366684367.0,32227
4517,3431,2,Shopping,0,Restaurants,366684367.0,32228
4517,14633,2,Shopping,1,Food,366684367.0,32229
4517,6297,2,Shopping,1,Food,366684367.0,32230
4517,9112,2,Shopping,0,Restaurants,366684367.0,32231
15072,4802,1,Food,0,Restaurants,366684504.0,32232
12625,5985,2,Shopping,2,Shopping,366684768.0,32233
12625,12486,2,Shopping,0,Restaurants,366684768.0,32234
12625,11127,2,Shopping,0,Restaurants,366684768.0,32235
12625,12141,2,Shopping,0,Restaurants,366684768.0,32236
12625,170,2,Shopping,0,Restaurants,366684768.0,32237
12625,4517,2,Shopping,2,Shopping,366684768.0,32238
12625,3431,2,Shopping,0,Restaurants,366684768.0,32239
12625,14633,2,Shopping,1,Food,366684768.0,32240
12625,6297,2,Shopping,1,Food,366684768.0,32241
12625,9112,2,Shopping,0,Restaurants,366684768.0,32242
11524,9472,0,Restaurants,0,Restaurants,366684837.0,32243
11524,3723,0,Restaurants,0,Restaurants,366684837.0,32244
3610,11519,2,Shopping,0,Restaurants,366686115.0,32245
7912,5985,2,Shopping,2,Shopping,366686252.0,32246
7912,12486,2,Shopping,0,Restaurants,366686252.0,32247
7912,11127,2,Shopping,0,Restaurants,366686252.0,32248
7912,12141,2,Shopping,0,Restaurants,366686252.0,32249
7912,170,2,Shopping,0,Restaurants,366686252.0,32250
7912,4517,2,Shopping,2,Shopping,366686252.0,32251
7912,3431,2,Shopping,0,Restaurants,366686252.0,32252
7912,12625,2,Shopping,2,Shopping,366686252.0,32253
7912,14633,2,Shopping,1,Food,366686252.0,32254
7912,6297,2,Shopping,1,Food,366686252.0,32255
7912,9112,2,Shopping,0,Restaurants,366686252.0,32256
15154,14826,1,Food,0,Restaurants,366686524.0,32257
8364,7821,1,Food,0,Restaurants,366686646.0,32258
8364,1581,1,Food,0,Restaurants,366686646.0,32259
8679,7107,1,Food,0,Restaurants,366686652.0,32260
10884,4625,0,Restaurants,0,Restaurants,366686709.0,32261
10884,8340,0,Restaurants,0,Restaurants,366686709.0,32262
9368,8364,0,Restaurants,1,Food,366687221.0,32263
9368,7821,0,Restaurants,0,Restaurants,366687221.0,32264
9368,1581,0,Restaurants,0,Restaurants,366687221.0,32265
10666,12721,0,Restaurants,0,Restaurants,366687551.0,32266
8121,8364,0,Restaurants,1,Food,366687793.0,32267
8121,7821,0,Restaurants,0,Restaurants,366687793.0,32268
8121,1581,0,Restaurants,0,Restaurants,366687793.0,32269
8121,9368,0,Restaurants,0,Restaurants,366687793.0,32270
3542,6670,0,Restaurants,1,Food,366688088.0,32271
6486,8364,0,Restaurants,1,Food,366688096.0,32272
6486,7821,0,Restaurants,0,Restaurants,366688096.0,32273
6486,1581,0,Restaurants,0,Restaurants,366688096.0,32274
6486,9368,0,Restaurants,0,Restaurants,366688096.0,32275
6486,8121,0,Restaurants,0,Restaurants,366688096.0,32276
2581,8364,0,Restaurants,1,Food,366688261.0,32277
2581,7821,0,Restaurants,0,Restaurants,366688261.0,32278
2581,6486,0,Restaurants,0,Restaurants,366688261.0,32279
2581,1581,0,Restaurants,0,Restaurants,366688261.0,32280
2581,9368,0,Restaurants,0,Restaurants,366688261.0,32281
2581,8121,0,Restaurants,0,Restaurants,366688261.0,32282
13901,6486,0,Restaurants,0,Restaurants,366688448.0,32283
13901,8121,0,Restaurants,0,Restaurants,366688448.0,32284
13901,8364,0,Restaurants,1,Food,366688448.0,32285
13901,7821,0,Restaurants,0,Restaurants,366688448.0,32286
13901,1581,0,Restaurants,0,Restaurants,366688448.0,32287
13901,9368,0,Restaurants,0,Restaurants,366688448.0,32288
13901,2581,0,Restaurants,0,Restaurants,366688448.0,32289
9101,13901,0,Restaurants,0,Restaurants,366688640.0,32290
9101,6486,0,Restaurants,0,Restaurants,366688640.0,32291
9101,8121,0,Restaurants,0,Restaurants,366688640.0,32292
9101,8364,0,Restaurants,1,Food,366688640.0,32293
9101,7821,0,Restaurants,0,Restaurants,366688640.0,32294
9101,1581,0,Restaurants,0,Restaurants,366688640.0,32295
9101,9368,0,Restaurants,0,Restaurants,366688640.0,32296
9101,2581,0,Restaurants,0,Restaurants,366688640.0,32297
2009,13901,1,Food,0,Restaurants,366688827.0,32298
2009,6486,1,Food,0,Restaurants,366688827.0,32299
2009,8121,1,Food,0,Restaurants,366688827.0,32300
2009,9101,1,Food,0,Restaurants,366688827.0,32301
2009,8364,1,Food,1,Food,366688827.0,32302
2009,7821,1,Food,0,Restaurants,366688827.0,32303
2009,1581,1,Food,0,Restaurants,366688827.0,32304
2009,9368,1,Food,0,Restaurants,366688827.0,32305
2009,2581,1,Food,0,Restaurants,366688827.0,32306
13896,2025,0,Restaurants,0,Restaurants,366688997.0,32307
12271,14770,1,Food,2,Shopping,366689375.0,32308
614,13713,1,Food,0,Restaurants,366693003.0,32309
3528,356,0,Restaurants,0,Restaurants,366693476.0,32310
8729,11812,1,Food,0,Restaurants,366693726.0,32311
3079,11352,1,Food,1,Food,366695744.0,32312
8163,9059,1,Food,0,Restaurants,366696191.0,32313
12335,1197,0,Restaurants,0,Restaurants,366696627.0,32314
4050,3880,1,Food,1,Food,366699021.0,32315
4050,10331,1,Food,0,Restaurants,366699021.0,32316
4050,7315,1,Food,1,Food,366699021.0,32317
4050,13822,1,Food,1,Food,366699021.0,32318
3232,1458,0,Restaurants,0,Restaurants,366699845.0,32319
3232,1994,0,Restaurants,1,Food,366699845.0,32320
6684,6057,0,Restaurants,0,Restaurants,366700168.0,32321
6684,4850,0,Restaurants,0,Restaurants,366700168.0,32322
4089,3236,0,Restaurants,0,Restaurants,366701887.0,32323
4089,8882,0,Restaurants,0,Restaurants,366701887.0,32324
4089,9737,0,Restaurants,1,Food,366701887.0,32325
3036,14876,0,Restaurants,0,Restaurants,366707449.0,32326
14308,14876,0,Restaurants,0,Restaurants,366708481.0,32327
14308,3036,0,Restaurants,0,Restaurants,366708481.0,32328
6558,14060,1,Food,0,Restaurants,366709021.0,32329
14553,14060,0,Restaurants,0,Restaurants,366710610.0,32330
14553,6558,0,Restaurants,1,Food,366710610.0,32331
10232,14876,0,Restaurants,0,Restaurants,366711003.0,32332
10232,14308,0,Restaurants,0,Restaurants,366711003.0,32333
10232,3036,0,Restaurants,0,Restaurants,366711003.0,32334
2954,15523,0,Restaurants,0,Restaurants,366711556.0,32335
2954,3888,0,Restaurants,0,Restaurants,366711556.0,32336
2954,13819,0,Restaurants,1,Food,366711556.0,32337
2954,8639,0,Restaurants,1,Food,366711556.0,32338
2954,12695,0,Restaurants,1,Food,366711556.0,32339
2954,2688,0,Restaurants,0,Restaurants,366711556.0,32340
2954,14069,0,Restaurants,0,Restaurants,366711556.0,32341
8589,1526,2,Shopping,0,Restaurants,366722118.0,32342
1916,235,0,Restaurants,0,Restaurants,366722336.0,32343
4508,326,1,Food,0,Restaurants,366724279.0,32344
7905,9658,1,Food,0,Restaurants,366728457.0,32345
12007,7905,0,Restaurants,1,Food,366728698.0,32346
12007,9658,0,Restaurants,0,Restaurants,366728698.0,32347
10312,2568,0,Restaurants,0,Restaurants,366729704.0,32348
7525,3624,1,Food,0,Restaurants,366730164.0,32349
13582,1632,1,Food,0,Restaurants,366731045.0,32350
15432,1632,0,Restaurants,0,Restaurants,366731206.0,32351
15432,13582,0,Restaurants,1,Food,366731206.0,32352
5168,14145,0,Restaurants,0,Restaurants,366731920.0,32353
8712,2822,0,Restaurants,0,Restaurants,366732403.0,32354
8712,11525,0,Restaurants,0,Restaurants,366732403.0,32355
61,1632,0,Restaurants,0,Restaurants,366732583.0,32356
61,15432,0,Restaurants,0,Restaurants,366732583.0,32357
61,13582,0,Restaurants,1,Food,366732583.0,32358
12415,917,1,Food,0,Restaurants,366735222.0,32359
1198,9771,0,Restaurants,1,Food,366736542.0,32360
1198,4862,0,Restaurants,0,Restaurants,366736542.0,32361
1198,9859,0,Restaurants,0,Restaurants,366736542.0,32362
1198,473,0,Restaurants,1,Food,366736542.0,32363
1198,8856,0,Restaurants,0,Restaurants,366736542.0,32364
1198,11400,0,Restaurants,0,Restaurants,366736542.0,32365
1198,1925,0,Restaurants,0,Restaurants,366736542.0,32366
1198,14272,0,Restaurants,0,Restaurants,366736542.0,32367
9543,3687,0,Restaurants,0,Restaurants,366736992.0,32368
5425,491,0,Restaurants,0,Restaurants,366737076.0,32369
3847,491,0,Restaurants,0,Restaurants,366737339.0,32370
3847,5425,0,Restaurants,0,Restaurants,366737339.0,32371
5549,491,0,Restaurants,0,Restaurants,366737600.0,32372
5549,5425,0,Restaurants,0,Restaurants,366737600.0,32373
5549,3847,0,Restaurants,0,Restaurants,366737600.0,32374
759,12578,0,Restaurants,1,Food,366738910.0,32375
759,1673,0,Restaurants,0,Restaurants,366738910.0,32376
759,8571,0,Restaurants,0,Restaurants,366738910.0,32377
759,12046,0,Restaurants,0,Restaurants,366738910.0,32378
704,420,0,Restaurants,1,Food,366739146.0,32379
704,13598,0,Restaurants,0,Restaurants,366739146.0,32380
15141,626,0,Restaurants,1,Food,366740549.0,32381
4802,614,0,Restaurants,1,Food,366740774.0,32382
4802,7402,0,Restaurants,0,Restaurants,366740774.0,32383
4802,12408,0,Restaurants,0,Restaurants,366740774.0,32384
9876,12229,0,Restaurants,0,Restaurants,366741451.0,32385
11143,14226,0,Restaurants,1,Food,366742677.0,32386
12866,4247,0,Restaurants,1,Food,366743946.0,32387
914,2584,1,Food,0,Restaurants,366744348.0,32388
7329,9700,1,Food,1,Food,366746009.0,32389
11880,11089,0,Restaurants,0,Restaurants,366746136.0,32390
11089,3408,0,Restaurants,0,Restaurants,366746833.0,32391
12134,14926,1,Food,2,Shopping,366748037.0,32392
3834,2507,0,Restaurants,0,Restaurants,366748382.0,32393
3834,12041,0,Restaurants,0,Restaurants,366748382.0,32394
12037,8560,1,Food,0,Restaurants,366749171.0,32395
10135,7828,0,Restaurants,0,Restaurants,366749450.0,32396
12714,12675,0,Restaurants,2,Shopping,366750340.0,32397
12037,12675,1,Food,2,Shopping,366750510.0,32398
12037,12714,1,Food,0,Restaurants,366750510.0,32399
3010,5615,1,Food,0,Restaurants,366750715.0,32400
13206,614,0,Restaurants,1,Food,366750885.0,32401
13206,13713,0,Restaurants,0,Restaurants,366750885.0,32402
2319,2436,0,Restaurants,0,Restaurants,366751538.0,32403
11138,614,0,Restaurants,1,Food,366751668.0,32404
11138,13206,0,Restaurants,0,Restaurants,366751668.0,32405
11138,13713,0,Restaurants,0,Restaurants,366751668.0,32406
12498,2436,1,Food,0,Restaurants,366751726.0,32407
12498,2319,1,Food,0,Restaurants,366751726.0,32408
4599,8116,1,Food,0,Restaurants,366752212.0,32409
3286,8849,0,Restaurants,0,Restaurants,366752618.0,32410
3477,12037,1,Food,1,Food,366753019.0,32411
3477,8560,1,Food,0,Restaurants,366753019.0,32412
1247,13206,1,Food,0,Restaurants,366753033.0,32413
1247,614,1,Food,1,Food,366753033.0,32414
1247,11138,1,Food,0,Restaurants,366753033.0,32415
1247,13713,1,Food,0,Restaurants,366753033.0,32416
14293,1247,1,Food,1,Food,366753333.0,32417
14293,13206,1,Food,0,Restaurants,366753333.0,32418
14293,614,1,Food,1,Food,366753333.0,32419
14293,11138,1,Food,0,Restaurants,366753333.0,32420
14293,13713,1,Food,0,Restaurants,366753333.0,32421
3617,10811,1,Food,0,Restaurants,366754039.0,32422
3617,2539,1,Food,0,Restaurants,366754039.0,32423
12046,12578,0,Restaurants,1,Food,366754094.0,32424
15583,14126,0,Restaurants,2,Shopping,366754610.0,32425
2098,14317,0,Restaurants,1,Food,366755357.0,32426
13732,12537,0,Restaurants,0,Restaurants,366757262.0,32427
13732,14317,0,Restaurants,1,Food,366757262.0,32428
8729,6777,1,Food,0,Restaurants,366757581.0,32429
7396,6474,1,Food,0,Restaurants,366758983.0,32430
6912,6474,0,Restaurants,0,Restaurants,366759236.0,32431
6912,7396,0,Restaurants,1,Food,366759236.0,32432
7192,10670,0,Restaurants,0,Restaurants,366759587.0,32433
8820,10811,0,Restaurants,0,Restaurants,366760186.0,32434
8820,3617,0,Restaurants,1,Food,366760186.0,32435
8820,2539,0,Restaurants,0,Restaurants,366760186.0,32436
12510,8018,1,Food,1,Food,366760936.0,32437
8571,12578,0,Restaurants,1,Food,366761056.0,32438
8571,12046,0,Restaurants,0,Restaurants,366761056.0,32439
14038,1513,0,Restaurants,2,Shopping,366761153.0,32440
14038,13502,0,Restaurants,1,Food,366761153.0,32441
13751,2581,0,Restaurants,0,Restaurants,366761390.0,32442
13751,13463,0,Restaurants,0,Restaurants,366761390.0,32443
6803,11723,0,Restaurants,0,Restaurants,366761511.0,32444
215,14786,0,Restaurants,0,Restaurants,366762147.0,32445
6837,582,0,Restaurants,0,Restaurants,366762894.0,32446
3198,15007,1,Food,0,Restaurants,366763280.0,32447
10589,2203,1,Food,0,Restaurants,366763414.0,32448
10589,3847,1,Food,0,Restaurants,366763414.0,32449
10589,5356,1,Food,0,Restaurants,366763414.0,32450
10589,14306,1,Food,0,Restaurants,366763414.0,32451
10589,1138,1,Food,0,Restaurants,366763414.0,32452
10589,826,1,Food,1,Food,366763414.0,32453
8245,13225,0,Restaurants,0,Restaurants,366764074.0,32454
10794,11519,0,Restaurants,0,Restaurants,366764434.0,32455
10794,3610,0,Restaurants,2,Shopping,366764434.0,32456
5911,5985,0,Restaurants,2,Shopping,366765297.0,32457
5911,12486,0,Restaurants,0,Restaurants,366765297.0,32458
5911,11127,0,Restaurants,0,Restaurants,366765297.0,32459
5911,12141,0,Restaurants,0,Restaurants,366765297.0,32460
5911,170,0,Restaurants,0,Restaurants,366765297.0,32461
5911,4517,0,Restaurants,2,Shopping,366765297.0,32462
5911,3431,0,Restaurants,0,Restaurants,366765297.0,32463
5911,12625,0,Restaurants,2,Shopping,366765297.0,32464
5911,14633,0,Restaurants,1,Food,366765297.0,32465
5911,6297,0,Restaurants,1,Food,366765297.0,32466
5911,7912,0,Restaurants,2,Shopping,366765297.0,32467
5911,9112,0,Restaurants,0,Restaurants,366765297.0,32468
3854,6901,0,Restaurants,0,Restaurants,366765720.0,32469
13569,6767,0,Restaurants,0,Restaurants,366765992.0,32470
8115,12578,0,Restaurants,1,Food,366766408.0,32471
8115,1673,0,Restaurants,0,Restaurants,366766408.0,32472
8115,8571,0,Restaurants,0,Restaurants,366766408.0,32473
8115,759,0,Restaurants,0,Restaurants,366766408.0,32474
8115,12046,0,Restaurants,0,Restaurants,366766408.0,32475
7183,1502,0,Restaurants,1,Food,366767174.0,32476
10520,5425,1,Food,0,Restaurants,366767497.0,32477
14529,10574,0,Restaurants,0,Restaurants,366769055.0,32478
14529,1275,0,Restaurants,1,Food,366769055.0,32479
14574,10689,0,Restaurants,1,Food,366769480.0,32480
14926,4802,2,Shopping,0,Restaurants,366772418.0,32481
14926,15072,2,Shopping,1,Food,366772418.0,32482
8954,3642,0,Restaurants,0,Restaurants,366775594.0,32483
8785,9362,0,Restaurants,0,Restaurants,366775651.0,32484
3364,14713,1,Food,0,Restaurants,366776261.0,32485
14876,1764,0,Restaurants,2,Shopping,366777559.0,32486
14876,782,0,Restaurants,0,Restaurants,366777559.0,32487
3764,11799,0,Restaurants,1,Food,366777634.0,32488
15072,9185,1,Food,0,Restaurants,366778059.0,32489
4450,13661,0,Restaurants,1,Food,366778596.0,32490
13661,11880,1,Food,0,Restaurants,366778739.0,32491
7007,13661,0,Restaurants,1,Food,366778790.0,32492
7007,4450,0,Restaurants,0,Restaurants,366778790.0,32493
11008,5425,0,Restaurants,0,Restaurants,366779050.0,32494
4426,15079,0,Restaurants,0,Restaurants,366780053.0,32495
11291,4426,1,Food,0,Restaurants,366780218.0,32496
11291,15079,1,Food,0,Restaurants,366780218.0,32497
11787,10684,0,Restaurants,1,Food,366780481.0,32498
11787,13231,0,Restaurants,0,Restaurants,366780481.0,32499
362,14060,0,Restaurants,0,Restaurants,366780487.0,32500
362,6558,0,Restaurants,1,Food,366780487.0,32501
362,14553,0,Restaurants,0,Restaurants,366780487.0,32502
263,11924,0,Restaurants,0,Restaurants,366780695.0,32503
216,3311,0,Restaurants,0,Restaurants,366781528.0,32504
216,6857,0,Restaurants,1,Food,366781528.0,32505
8814,9737,0,Restaurants,1,Food,366781786.0,32506
8814,3236,0,Restaurants,0,Restaurants,366781786.0,32507
8814,8882,0,Restaurants,0,Restaurants,366781786.0,32508
8814,4089,0,Restaurants,0,Restaurants,366781786.0,32509
15586,7568,0,Restaurants,0,Restaurants,366786029.0,32510
10271,15586,0,Restaurants,0,Restaurants,366786832.0,32511
10271,7568,0,Restaurants,0,Restaurants,366786832.0,32512
4568,3984,0,Restaurants,0,Restaurants,366789186.0,32513
1715,12737,1,Food,0,Restaurants,366793068.0,32514
1715,12037,1,Food,1,Food,366793068.0,32515
14038,12737,0,Restaurants,0,Restaurants,366796311.0,32516
14038,12037,0,Restaurants,1,Food,366796311.0,32517
14038,1715,0,Restaurants,1,Food,366796311.0,32518
3349,15228,0,Restaurants,0,Restaurants,366797969.0,32519
15216,1958,0,Restaurants,0,Restaurants,366809194.0,32520
10528,15216,0,Restaurants,0,Restaurants,366809351.0,32521
10528,1958,0,Restaurants,0,Restaurants,366809351.0,32522
1890,1653,0,Restaurants,0,Restaurants,366816770.0,32523
15024,1653,0,Restaurants,0,Restaurants,366816779.0,32524
15024,1890,0,Restaurants,0,Restaurants,366816779.0,32525
9692,15024,0,Restaurants,0,Restaurants,366816799.0,32526
9692,1653,0,Restaurants,0,Restaurants,366816799.0,32527
9692,1890,0,Restaurants,0,Restaurants,366816799.0,32528
8163,15024,1,Food,0,Restaurants,366816809.0,32529
8163,9692,1,Food,0,Restaurants,366816809.0,32530
8163,1653,1,Food,0,Restaurants,366816809.0,32531
8163,1890,1,Food,0,Restaurants,366816809.0,32532
14926,4802,2,Shopping,0,Restaurants,366817127.0,32533
14926,614,2,Shopping,1,Food,366817127.0,32534
14926,7402,2,Shopping,0,Restaurants,366817127.0,32535
14926,12408,2,Shopping,0,Restaurants,366817127.0,32536
5521,4802,0,Restaurants,0,Restaurants,366817978.0,32537
5521,614,0,Restaurants,1,Food,366817978.0,32538
5521,7402,0,Restaurants,0,Restaurants,366817978.0,32539
5521,12408,0,Restaurants,0,Restaurants,366817978.0,32540
5521,14926,0,Restaurants,2,Shopping,366817978.0,32541
2893,11074,0,Restaurants,1,Food,366818239.0,32542
2203,15025,0,Restaurants,0,Restaurants,366818856.0,32543
8974,1677,0,Restaurants,1,Food,366819603.0,32544
4974,7192,0,Restaurants,0,Restaurants,366820356.0,32545
4974,10670,0,Restaurants,0,Restaurants,366820356.0,32546
13819,4337,1,Food,1,Food,366820947.0,32547
7052,10417,2,Shopping,1,Food,366821226.0,32548
8963,6230,1,Food,1,Food,366822638.0,32549
9416,8785,0,Restaurants,0,Restaurants,366822978.0,32550
9416,9362,0,Restaurants,0,Restaurants,366822978.0,32551
3809,15169,0,Restaurants,0,Restaurants,366822990.0,32552
14522,136,0,Restaurants,0,Restaurants,366823106.0,32553
12914,14363,0,Restaurants,0,Restaurants,366824991.0,32554
14249,5089,0,Restaurants,1,Food,366825822.0,32555
7812,10792,2,Shopping,1,Food,366826146.0,32556
3477,1247,1,Food,1,Food,366826966.0,32557
3477,14293,1,Food,1,Food,366826966.0,32558
3477,13206,1,Food,0,Restaurants,366826966.0,32559
3477,614,1,Food,1,Food,366826966.0,32560
3477,11138,1,Food,0,Restaurants,366826966.0,32561
3477,13713,1,Food,0,Restaurants,366826966.0,32562
290,7140,1,Food,0,Restaurants,366827819.0,32563
290,2283,1,Food,2,Shopping,366827819.0,32564
290,1246,1,Food,0,Restaurants,366827819.0,32565
1277,3711,0,Restaurants,1,Food,366828847.0,32566
800,9885,0,Restaurants,1,Food,366829494.0,32567
491,5549,0,Restaurants,0,Restaurants,366830209.0,32568
491,4878,0,Restaurants,0,Restaurants,366830209.0,32569
491,3763,0,Restaurants,0,Restaurants,366830209.0,32570
436,7140,1,Food,0,Restaurants,366830556.0,32571
436,2283,1,Food,2,Shopping,366830556.0,32572
436,290,1,Food,1,Food,366830556.0,32573
436,1246,1,Food,0,Restaurants,366830556.0,32574
392,8274,0,Restaurants,0,Restaurants,366830637.0,32575
15608,8353,1,Food,0,Restaurants,366830885.0,32576
4716,12578,0,Restaurants,1,Food,366831204.0,32577
4716,12046,0,Restaurants,0,Restaurants,366831204.0,32578
4716,8571,0,Restaurants,0,Restaurants,366831204.0,32579
4299,4047,0,Restaurants,0,Restaurants,366831748.0,32580
283,13944,0,Restaurants,1,Food,366832136.0,32581
6777,11812,0,Restaurants,0,Restaurants,366832771.0,32582
15502,3349,0,Restaurants,0,Restaurants,366832836.0,32583
11537,10662,0,Restaurants,0,Restaurants,366833489.0,32584
140,3293,0,Restaurants,0,Restaurants,366833757.0,32585
14065,7733,0,Restaurants,0,Restaurants,366833858.0,32586
14093,635,1,Food,0,Restaurants,366835563.0,32587
11083,11683,0,Restaurants,0,Restaurants,366836263.0,32588
6721,14780,2,Shopping,0,Restaurants,366836285.0,32589
8724,14638,0,Restaurants,0,Restaurants,366836484.0,32590
2893,2203,0,Restaurants,0,Restaurants,366837386.0,32591
2893,11008,0,Restaurants,0,Restaurants,366837386.0,32592
2893,2229,0,Restaurants,0,Restaurants,366837386.0,32593
2893,5822,0,Restaurants,1,Food,366837386.0,32594
9256,10467,1,Food,1,Food,366837721.0,32595
9256,10230,1,Food,1,Food,366837721.0,32596
9365,4901,0,Restaurants,0,Restaurants,366837883.0,32597
1632,3781,0,Restaurants,0,Restaurants,366838797.0,32598
1632,13468,0,Restaurants,0,Restaurants,366838797.0,32599
11812,6777,0,Restaurants,0,Restaurants,366838909.0,32600
12324,6777,0,Restaurants,0,Restaurants,366839175.0,32601
12324,11812,0,Restaurants,0,Restaurants,366839175.0,32602
11074,3624,1,Food,0,Restaurants,366839990.0,32603
11074,13468,1,Food,0,Restaurants,366839990.0,32604
4072,1247,0,Restaurants,1,Food,366841360.0,32605
4072,14293,0,Restaurants,1,Food,366841360.0,32606
4072,13206,0,Restaurants,0,Restaurants,366841360.0,32607
4072,614,0,Restaurants,1,Food,366841360.0,32608
4072,11138,0,Restaurants,0,Restaurants,366841360.0,32609
4072,13713,0,Restaurants,0,Restaurants,366841360.0,32610
4072,3477,0,Restaurants,1,Food,366841360.0,32611
15155,3892,0,Restaurants,0,Restaurants,366843297.0,32612
15328,5534,0,Restaurants,0,Restaurants,366844120.0,32613
8154,11375,0,Restaurants,0,Restaurants,366844281.0,32614
15256,4230,0,Restaurants,0,Restaurants,366844462.0,32615
6777,2302,0,Restaurants,0,Restaurants,366845139.0,32616
4805,12578,1,Food,1,Food,366845337.0,32617
4805,1673,1,Food,0,Restaurants,366845337.0,32618
4805,8571,1,Food,0,Restaurants,366845337.0,32619
4805,8115,1,Food,0,Restaurants,366845337.0,32620
4805,759,1,Food,0,Restaurants,366845337.0,32621
4805,12046,1,Food,0,Restaurants,366845337.0,32622
8449,8785,0,Restaurants,0,Restaurants,366845410.0,32623
11063,4860,2,Shopping,0,Restaurants,366845496.0,32624
4254,12556,0,Restaurants,1,Food,366845631.0,32625
4060,5985,0,Restaurants,2,Shopping,366846014.0,32626
4060,12486,0,Restaurants,0,Restaurants,366846014.0,32627
4060,11127,0,Restaurants,0,Restaurants,366846014.0,32628
4060,12141,0,Restaurants,0,Restaurants,366846014.0,32629
4060,170,0,Restaurants,0,Restaurants,366846014.0,32630
4060,4517,0,Restaurants,2,Shopping,366846014.0,32631
4060,3431,0,Restaurants,0,Restaurants,366846014.0,32632
4060,12625,0,Restaurants,2,Shopping,366846014.0,32633
4060,5911,0,Restaurants,0,Restaurants,366846014.0,32634
4060,14633,0,Restaurants,1,Food,366846014.0,32635
4060,6297,0,Restaurants,1,Food,366846014.0,32636
4060,7912,0,Restaurants,2,Shopping,366846014.0,32637
4060,9112,0,Restaurants,0,Restaurants,366846014.0,32638
12847,12578,0,Restaurants,1,Food,366846578.0,32639
12847,2229,0,Restaurants,0,Restaurants,366846578.0,32640
8427,11081,0,Restaurants,0,Restaurants,366846617.0,32641
3041,3291,2,Shopping,0,Restaurants,366847070.0,32642
4235,8475,0,Restaurants,0,Restaurants,366847263.0,32643
3317,8475,1,Food,0,Restaurants,366847409.0,32644
3317,4235,1,Food,0,Restaurants,366847409.0,32645
5378,3041,1,Food,2,Shopping,366847541.0,32646
5378,3291,1,Food,0,Restaurants,366847541.0,32647
